Jusuf Nurkic,POR,10/20/2017,POR @ IND,W,26,11,11
Evan Turner,POR,10/20/2017,POR @ IND,W,32,17,22
Thabo Sefolosha,UTA,10/20/2017,UTA @ MIN,L,25,9,-4
Nick Young,GSW,10/20/2017,GSW @ NOP,W,11,3,-1
Eric Bledsoe,PHX,10/20/2017,PHX vs. LAL,L,30,28,-8
Alex Poythress,IND,10/20/2017,IND vs. POR,L,4,0,1
JaVale McGee,GSW,10/20/2017,GSW @ NOP,W,9,2,0
Bojan Bogdanovic,IND,10/20/2017,IND vs. POR,L,24,11,-10
Cory Joseph,IND,10/20/2017,IND vs. POR,L,20,7,-16
Eric Moreland,DET,10/20/2017,DET @ WAS,L,12,0,-8
Markelle Fultz,PHI,10/20/2017,PHI vs. BOS,L,17,6,-7
TJ Warren,PHX,10/20/2017,PHX vs. LAL,L,39,24,0
Terrence Ross,ORL,10/20/2017,ORL @ BKN,L,30,11,6
LeBron James,CLE,10/20/2017,CLE @ MIL,W,37,24,13
Dorian Finney-Smith,DAL,10/20/2017,DAL vs. SAC,L,21,14,2
Evan Fournier,ORL,10/20/2017,ORL @ BKN,L,36,22,-3
Darren Collison,IND,10/20/2017,IND vs. POR,L,31,14,-3
Gorgui Dieng,MIN,10/20/2017,MIN vs. UTA,W,16,3,7
Caleb Swanigan,POR,10/20/2017,POR @ IND,W,9,2,-4
Jarrett Allen,BKN,10/20/2017,BKN vs. ORL,W,15,9,7
Otto Porter Jr.,WAS,10/20/2017,WAS vs. DET,W,38,28,6
Draymond Green,GSW,10/20/2017,GSW @ NOP,W,35,8,4
T.J. McConnell,PHI,10/20/2017,PHI vs. BOS,L,12,4,-3
Buddy Hield,SAC,10/20/2017,SAC @ DAL,W,27,13,7
Jeremy Lamb,CHA,10/20/2017,CHA vs. ATL,W,38,15,26
Dewayne Dedmon,ATL,10/20/2017,ATL @ CHA,L,25,11,-10
Jabari Bird,BOS,10/20/2017,BOS @ PHI,W,14,3,11
Kyrie Irving,BOS,10/20/2017,BOS @ PHI,W,36,21,2
Klay Thompson,GSW,10/20/2017,GSW @ NOP,W,37,33,9
Nemanja Bjelica,MIN,10/20/2017,MIN vs. UTA,W,13,10,16
Thon Maker,MIL,10/20/2017,MIL vs. CLE,L,17,7,-3
Josh Hart,LAL,10/20/2017,LAL @ PHX,W,2,0,-4
Dennis Schroder,ATL,10/20/2017,ATL @ CHA,L,32,25,-3
Al Jefferson,IND,10/20/2017,IND vs. POR,L,16,8,-7
Tyson Chandler,PHX,10/20/2017,PHX vs. LAL,L,24,13,6
Nicolas Brussino,ATL,10/20/2017,ATL @ CHA,L,3,0,2
Dirk Nowitzki,DAL,10/20/2017,DAL vs. SAC,L,29,10,6
DeMarcus Cousins,NOP,10/20/2017,NOP vs. GSW,L,33,35,6
Frank Kaminsky,CHA,10/20/2017,CHA vs. ATL,W,33,21,18
Dwyane Wade,CLE,10/20/2017,CLE @ MIL,W,26,4,-1
Kemba Walker,CHA,10/20/2017,CHA vs. ATL,W,38,26,35
Guerschon Yabusele,BOS,10/20/2017,BOS @ PHI,W,3,3,4
Abdel Nader,BOS,10/20/2017,BOS @ PHI,W,7,0,-2
Jrue Holiday,NOP,10/20/2017,NOP vs. GSW,L,35,13,-6
Iman Shumpert,CLE,10/20/2017,CLE @ MIL,W,14,0,4
Mike Scott,WAS,10/20/2017,WAS vs. DET,W,21,8,-10
Matthew Dellavedova,MIL,10/20/2017,MIL vs. CLE,L,24,3,-5
Marreese Speights,ORL,10/20/2017,ORL @ BKN,L,3,3,-5
Andrew Wiggins,MIN,10/20/2017,MIN vs. UTA,W,35,21,0
Kelly Oubre Jr.,WAS,10/20/2017,WAS vs. DET,W,36,4,10
Jerryd Bayless,PHI,10/20/2017,PHI vs. BOS,L,30,18,-9
Amir Johnson,PHI,10/20/2017,PHI vs. BOS,L,11,0,-1
Joe Harris,BKN,10/20/2017,BKN vs. ORL,W,18,10,9
Jason Terry,MIL,10/20/2017,MIL vs. CLE,L,16,2,-11
Shabazz Napier,POR,10/20/2017,POR @ IND,W,2,2,-5
Justin Anderson,PHI,10/20/2017,PHI vs. BOS,L,3,0,-4
J.J. Barea,DAL,10/20/2017,DAL vs. SAC,L,27,9,0
Malcolm Brogdon,MIL,10/20/2017,MIL vs. CLE,L,34,16,-15
Avery Bradley,DET,10/20/2017,DET @ WAS,L,33,18,-11
Larry Nance Jr.,LAL,10/20/2017,LAL @ PHX,W,22,14,11
Rashad Vaughn,MIL,10/20/2017,MIL vs. CLE,L,1,0,-5
Thaddeus Young,IND,10/20/2017,IND vs. POR,L,29,8,-15
Jonathon Simmons,ORL,10/20/2017,ORL @ BKN,L,22,10,-8
Dwight Howard,CHA,10/20/2017,CHA vs. ATL,W,33,20,34
Karl-Anthony Towns,MIN,10/20/2017,MIN vs. UTA,W,32,20,-8
Elfrid Payton,ORL,10/20/2017,ORL @ BKN,L,14,4,10
Nerlens Noel,DAL,10/20/2017,DAL vs. SAC,L,27,7,-16
CJ McCollum,POR,10/20/2017,POR @ IND,W,32,28,3
Justin Jackson,SAC,10/20/2017,SAC @ DAL,W,17,2,3
Marquese Chriss,PHX,10/20/2017,PHX vs. LAL,L,18,5,-5
Mirza Teletovic,MIL,10/20/2017,MIL vs. CLE,L,9,3,-1
Julyan Stone,CHA,10/20/2017,CHA vs. ATL,W,6,0,-12
Rodney Hood,UTA,10/20/2017,UTA @ MIN,L,24,20,10
Salah Mejri,DAL,10/20/2017,DAL vs. SAC,L,13,4,0
Jodie Meeks,WAS,10/20/2017,WAS vs. DET,W,15,9,-7
Alex Len,PHX,10/20/2017,PHX vs. LAL,L,21,4,-5
Zach Collins,POR,10/20/2017,POR @ IND,W,7,0,-10
John Collins,ATL,10/20/2017,ATL @ CHA,L,15,5,-16
Tobias Harris,DET,10/20/2017,DET @ WAS,L,34,15,2
Sterling Brown,MIL,10/20/2017,MIL vs. CLE,L,6,3,-4
Tim Frazier,WAS,10/20/2017,WAS vs. DET,W,14,0,0
Shabazz Muhammad,MIN,10/20/2017,MIN vs. UTA,W,12,2,-3
Mario Hezonja,ORL,10/20/2017,ORL @ BKN,L,16,3,0
Alex Caruso,LAL,10/20/2017,LAL @ PHX,W,7,0,-3
Shane Larkin,BOS,10/20/2017,BOS @ PHI,W,19,10,16
Darius Miller,NOP,10/20/2017,NOP vs. GSW,L,20,4,-14
Kent Bazemore,ATL,10/20/2017,ATL @ CHA,L,26,11,-9
Donovan Mitchell,UTA,10/20/2017,UTA @ MIN,L,20,2,3
Dario Saric,PHI,10/20/2017,PHI vs. BOS,L,24,9,2
JJ Redick,PHI,10/20/2017,PHI vs. BOS,L,36,19,-14
Jamal Crawford,MIN,10/20/2017,MIN vs. UTA,W,19,17,-5
Domantas Sabonis,IND,10/20/2017,IND vs. POR,L,29,3,-18
JR Smith,CLE,10/20/2017,CLE @ MIL,W,23,7,16
Dragan Bender,PHX,10/20/2017,PHX vs. LAL,L,19,3,16
Dante Cunningham,NOP,10/20/2017,NOP vs. GSW,L,28,6,-12
Joe Johnson,UTA,10/20/2017,UTA @ MIN,L,19,4,-13
Jaylen Brown,BOS,10/20/2017,BOS @ PHI,W,37,9,15
Tony Allen,NOP,10/20/2017,NOP vs. GSW,L,7,0,4
Kyle Kuzma,LAL,10/20/2017,LAL @ PHX,W,28,15,-18
Jake Layman,POR,10/20/2017,POR @ IND,W,2,0,-5
Julius Randle,LAL,10/20/2017,LAL @ PHX,W,13,8,-2
Harrison Barnes,DAL,10/20/2017,DAL vs. SAC,L,39,24,-7
Ish Smith,DET,10/20/2017,DET @ WAS,L,16,12,-12
Ekpe Udoh,UTA,10/20/2017,UTA @ MIN,L,15,3,10
Willie Cauley-Stein,SAC,10/20/2017,SAC @ DAL,W,27,10,14
Tyus Jones,MIN,10/20/2017,MIN vs. UTA,W,15,0,2
Jon Leuer,DET,10/20/2017,DET @ WAS,L,32,10,9
Robert Covington,PHI,10/20/2017,PHI vs. BOS,L,27,12,-11
Jayson Tatum,BOS,10/20/2017,BOS @ PHI,W,33,15,-4
Kyle Korver,CLE,10/20/2017,CLE @ MIL,W,19,17,14
Andre Iguodala,GSW,10/20/2017,GSW @ NOP,W,23,7,4
Caris LeVert,BKN,10/20/2017,BKN vs. ORL,W,27,9,12
John Henson,MIL,10/20/2017,MIL vs. CLE,L,8,4,-5
De'Aaron Fox,SAC,10/20/2017,SAC @ DAL,W,26,9,-7
Dwayne Bacon,CHA,10/20/2017,CHA vs. ATL,W,19,6,13
DeMarre Carroll,BKN,10/20/2017,BKN vs. ORL,W,28,17,-5
Tyler Ennis,LAL,10/20/2017,LAL @ PHX,W,4,0,4
D.J. Augustin,ORL,10/20/2017,ORL @ BKN,L,23,10,-8
Reggie Jackson,DET,10/20/2017,DET @ WAS,L,32,21,8
Maurice Harkless,POR,10/20/2017,POR @ IND,W,20,5,9
Nikola Vucevic,ORL,10/20/2017,ORL @ BKN,L,35,41,15
Spencer Dinwiddie,BKN,10/20/2017,BKN vs. ORL,W,25,16,12
Johnny O'Bryant III,CHA,10/20/2017,CHA vs. ATL,W,14,6,-18
E'Twaun Moore,NOP,10/20/2017,NOP vs. GSW,L,27,0,-8
Marco Belinelli,ATL,10/20/2017,ATL @ CHA,L,22,5,-9
Josh Magette,ATL,10/20/2017,ATL @ CHA,L,7,0,0
Joe Ingles,UTA,10/20/2017,UTA @ MIN,L,34,14,3
Khris Middleton,MIL,10/20/2017,MIL vs. CLE,L,35,8,-4
Damien Wilkins,IND,10/20/2017,IND vs. POR,L,9,2,3
Jeff Teague,MIN,10/20/2017,MIN vs. UTA,W,33,10,-3
Langston Galloway,DET,10/20/2017,DET @ WAS,L,12,5,2
Gian Clavell,DAL,10/20/2017,DAL vs. SAC,L,10,3,13
Rudy Gobert,UTA,10/20/2017,UTA @ MIN,L,33,10,-9
Lance Stephenson,IND,10/20/2017,IND vs. POR,L,20,4,-12
Tony Snell,MIL,10/20/2017,MIL vs. CLE,L,32,9,-5
Alec Burks,UTA,10/20/2017,UTA @ MIN,L,9,0,-7
Jonathan Isaac,ORL,10/20/2017,ORL @ BKN,L,23,9,-3
Joe Young,IND,10/20/2017,IND vs. POR,L,4,5,1
Giannis Antetokounmpo,MIL,10/20/2017,MIL vs. CLE,L,39,34,-17
Jae Crowder,CLE,10/20/2017,CLE @ MIL,W,25,14,4
Treveon Graham,CHA,10/20/2017,CHA vs. ATL,W,24,9,5
Corey Brewer,LAL,10/20/2017,LAL @ PHX,W,33,5,14
Taurean Prince,ATL,10/20/2017,ATL @ CHA,L,29,15,-19
Bismack Biyombo,ORL,10/20/2017,ORL @ BKN,L,13,3,-20
Jose Calderon,CLE,10/20/2017,CLE @ MIL,W,1,0,5
Cedi Osman,CLE,10/20/2017,CLE @ MIL,W,1,0,5
Damian Lillard,POR,10/20/2017,POR @ IND,W,33,18,25
Rondae Hollis-Jefferson,BKN,10/20/2017,BKN vs. ORL,W,25,15,1
Kosta Koufos,SAC,10/20/2017,SAC @ DAL,W,21,3,-9
Lonzo Ball,LAL,10/20/2017,LAL @ PHX,W,37,29,1
Taj Gibson,MIN,10/20/2017,MIN vs. UTA,W,26,4,-3
Mike Muscala,ATL,10/20/2017,ATL @ CHA,L,19,9,-6
Greg Monroe,MIL,10/20/2017,MIL vs. CLE,L,18,8,-15
Wesley Matthews,DAL,10/20/2017,DAL vs. SAC,L,34,0,-13
Daniel Theis,BOS,10/20/2017,BOS @ PHI,W,11,0,0
Bradley Beal,WAS,10/20/2017,WAS vs. DET,W,35,25,15
Joel Embiid,PHI,10/20/2017,PHI vs. BOS,L,28,11,-4
Tristan Thompson,CLE,10/20/2017,CLE @ MIL,W,24,8,17
Anthony Davis,NOP,10/20/2017,NOP vs. GSW,L,40,35,-5
Ian Clark,NOP,10/20/2017,NOP vs. GSW,L,27,14,-3
D.J. Wilson,MIL,10/20/2017,MIL vs. CLE,L,1,0,-5
Brandon Ingram,LAL,10/20/2017,LAL @ PHX,W,37,25,8
Andre Drummond,DET,10/20/2017,DET @ WAS,L,26,9,-7
Skal Labissiere,SAC,10/20/2017,SAC @ DAL,W,13,8,-1
Timofey Mozgov,BKN,10/20/2017,BKN vs. ORL,W,16,4,-1
John Wall,WAS,10/20/2017,WAS vs. DET,W,34,26,4
Jordan Bell,GSW,10/20/2017,GSW @ NOP,W,5,4,6
Shelvin Mack,ORL,10/20/2017,ORL @ BKN,L,10,3,-6
Al-Farouq Aminu,POR,10/20/2017,POR @ IND,W,35,16,27
Brook Lopez,LAL,10/20/2017,LAL @ PHX,W,32,19,14
Ersan Ilyasova,ATL,10/20/2017,ATL @ CHA,L,21,0,-5
Malik Monk,CHA,10/20/2017,CHA vs. ATL,W,19,6,-13
Shaun Livingston,GSW,10/20/2017,GSW @ NOP,W,14,2,2
Yogi Ferrell,DAL,10/20/2017,DAL vs. SAC,L,30,14,-9
Ian Mahinmi,WAS,10/20/2017,WAS vs. DET,W,13,5,-1
Troy Daniels,PHX,10/20/2017,PHX vs. LAL,L,3,3,1
Luke Kennard,DET,10/20/2017,DET @ WAS,L,19,11,0
Ben Simmons,PHI,10/20/2017,PHI vs. BOS,L,37,11,-7
Tyler Dorsey,ATL,10/20/2017,ATL @ CHA,L,3,0,2
Stephen Curry,GSW,10/20/2017,GSW @ NOP,W,35,28,7
Arron Afflalo,ORL,10/20/2017,ORL @ BKN,L,15,2,-3
D'Angelo Russell,BKN,10/20/2017,BKN vs. ORL,W,25,17,-7
Zaza Pachulia,GSW,10/20/2017,GSW @ NOP,W,21,8,3
Dwight Powell,DAL,10/20/2017,DAL vs. SAC,L,10,3,-1
Jordan Crawford,NOP,10/20/2017,NOP vs. GSW,L,25,13,-2
Andrew Bogut,LAL,10/20/2017,LAL @ PHX,W,7,0,-8
Derrick Rose,CLE,10/20/2017,CLE @ MIL,W,23,12,9
Vince Carter,SAC,10/20/2017,SAC @ DAL,W,17,6,-8
Devin Booker,PHX,10/20/2017,PHX vs. LAL,L,40,25,-10
Channing Frye,CLE,10/20/2017,CLE @ MIL,W,1,3,5
Josh Jackson,PHX,10/20/2017,PHX vs. LAL,L,23,12,-10
Trevor Ariza,HOU,10/21/2017,HOU vs. DAL,W,31,8,34
Wes Iwundu,ORL,10/21/2017,ORL @ CLE,W,5,1,-8
Troy Williams,HOU,10/21/2017,HOU vs. DAL,W,4,2,-4
TJ Warren,PHX,10/21/2017,PHX @ LAC,L,21,9,-17
Nerlens Noel,DAL,10/21/2017,DAL @ HOU,L,16,4,-17
D.J. Augustin,ORL,10/21/2017,ORL @ CLE,W,27,12,19
De'Aaron Fox,SAC,10/21/2017,SAC @ DEN,L,29,18,-6
Shabazz Napier,POR,10/21/2017,POR @ MIL,L,6,3,-2
Dillon Brooks,MEM,10/21/2017,MEM vs. GSW,W,32,9,0
Enes Kanter,NYK,10/21/2017,NYK vs. DET,L,24,17,-9
Doug McDermott,NYK,10/21/2017,NYK vs. DET,L,28,5,1
Joe Johnson,UTA,10/21/2017,UTA vs. OKC,W,22,12,8
Donovan Mitchell,UTA,10/21/2017,UTA vs. OKC,W,22,2,3
Carmelo Anthony,OKC,10/21/2017,OKC @ UTA,L,37,26,-6
Juancho Hernangomez,DEN,10/21/2017,DEN vs. SAC,W,7,0,6
Wilson Chandler,DEN,10/21/2017,DEN vs. SAC,W,30,5,5
Luke Kennard,DET,10/21/2017,DET @ NYK,W,17,2,-3
Lance Stephenson,IND,10/21/2017,IND @ MIA,L,18,4,2
Raymond Felton,OKC,10/21/2017,OKC @ UTA,L,18,8,1
Kay Felder,CHI,10/21/2017,CHI vs. SAS,L,15,6,-8
Marc Gasol,MEM,10/21/2017,MEM vs. GSW,W,36,34,10
Justin Jackson,SAC,10/21/2017,SAC @ DEN,L,20,5,-8
Tobias Harris,DET,10/21/2017,DET @ NYK,W,38,31,7
LaMarcus Aldridge,SAS,10/21/2017,SAS @ CHI,W,33,28,13
Boban Marjanovic,DET,10/21/2017,DET @ NYK,W,4,2,-6
Evan Fournier,ORL,10/21/2017,ORL @ CLE,W,27,13,27
Tyreke Evans,MEM,10/21/2017,MEM vs. GSW,W,23,12,-2
Arron Afflalo,ORL,10/21/2017,ORL @ CLE,W,5,2,-4
Al-Farouq Aminu,POR,10/21/2017,POR @ MIL,L,25,5,2
Harrison Barnes,DAL,10/21/2017,DAL @ HOU,L,31,14,-31
Rudy Gay,SAS,10/21/2017,SAS @ CHI,W,23,12,18
DeAndre Liggins,MIL,10/21/2017,MIL vs. POR,W,18,0,10
Kyle O'Quinn,NYK,10/21/2017,NYK vs. DET,L,24,15,5
Dario Saric,PHI,10/21/2017,PHI @ TOR,L,24,9,-16
Quinn Cook,GSW,10/21/2017,GSW @ MEM,L,1,2,0
CJ McCollum,POR,10/21/2017,POR @ MIL,L,37,26,6
Damian Lillard,POR,10/21/2017,POR @ MIL,L,34,26,0
Jarell Martin,MEM,10/21/2017,MEM vs. GSW,W,29,8,0
Wayne Ellington,MIA,10/21/2017,MIA vs. IND,W,15,8,5
Delon Wright,TOR,10/21/2017,TOR vs. PHI,W,31,14,23
Malcolm Brogdon,MIL,10/21/2017,MIL vs. POR,W,31,13,0
Thaddeus Young,IND,10/21/2017,IND @ MIA,L,31,14,-6
Skal Labissiere,SAC,10/21/2017,SAC @ DEN,L,25,13,5
Kosta Koufos,SAC,10/21/2017,SAC @ DEN,L,16,2,-4
Michael Beasley,NYK,10/21/2017,NYK vs. DET,L,18,6,4
Thabo Sefolosha,UTA,10/21/2017,UTA vs. OKC,W,28,4,6
CJ Miles,TOR,10/21/2017,TOR vs. PHI,W,17,5,13
Frank Mason,SAC,10/21/2017,SAC @ DEN,L,17,7,-10
Vince Carter,SAC,10/21/2017,SAC @ DEN,L,6,0,-3
Khem Birch,ORL,10/21/2017,ORL @ CLE,W,5,2,-6
Robert Covington,PHI,10/21/2017,PHI @ TOR,L,15,5,-11
Justin Holiday,CHI,10/21/2017,CHI vs. SAS,L,36,15,-5
Jose Calderon,CLE,10/21/2017,CLE vs. ORL,L,14,2,0
Stephen Curry,GSW,10/21/2017,GSW @ MEM,L,30,37,-6
JaKarr Sampson,SAC,10/21/2017,SAC @ DEN,L,6,2,-1
Ekpe Udoh,UTA,10/21/2017,UTA vs. OKC,W,16,2,11
Eric Gordon,HOU,10/21/2017,HOU vs. DAL,W,24,18,11
Dorian Finney-Smith,DAL,10/21/2017,DAL @ HOU,L,16,0,-12
OG Anunoby,TOR,10/21/2017,TOR vs. PHI,W,15,3,4
John Henson,MIL,10/21/2017,MIL vs. POR,W,24,7,9
Ricky Rubio,UTA,10/21/2017,UTA vs. OKC,W,37,16,13
Cristiano Felicio,CHI,10/21/2017,CHI vs. SAS,L,18,2,-7
Nick Young,GSW,10/21/2017,GSW @ MEM,L,5,0,-3
Tyler Johnson,MIA,10/21/2017,MIA vs. IND,W,26,9,5
Kevin Durant,GSW,10/21/2017,GSW @ MEM,L,40,29,-2
T.J. McConnell,PHI,10/21/2017,PHI @ TOR,L,18,2,-14
Ante Zizic,CLE,10/21/2017,CLE vs. ORL,L,7,4,13
Willie Reed,LAC,10/21/2017,LAC vs. PHX,W,13,12,10
Joe Ingles,UTA,10/21/2017,UTA vs. OKC,W,27,19,3
Tyson Chandler,PHX,10/21/2017,PHX @ LAC,L,24,6,-14
Terrence Ross,ORL,10/21/2017,ORL @ CLE,W,22,3,15
Denzel Valentine,CHI,10/21/2017,CHI vs. SAS,L,27,4,-5
Ron Baker,NYK,10/21/2017,NYK vs. DET,L,15,3,7
Trey Lyles,DEN,10/21/2017,DEN vs. SAC,W,3,5,1
Ramon Sessions,NYK,10/21/2017,NYK vs. DET,L,33,10,-11
Avery Bradley,DET,10/21/2017,DET @ NYK,W,22,5,11
Khris Middleton,MIL,10/21/2017,MIL vs. POR,W,30,18,-1
Patrick McCaw,GSW,10/21/2017,GSW @ MEM,L,12,0,-9
Brandon Paul,SAS,10/21/2017,SAS @ CHI,W,0,0,0
Bismack Biyombo,ORL,10/21/2017,ORL @ CLE,W,14,8,-1
Chandler Parsons,MEM,10/21/2017,MEM vs. GSW,W,15,8,8
Lou Williams,LAC,10/21/2017,LAC vs. PHX,W,24,18,16
Courtney Lee,NYK,10/21/2017,NYK vs. DET,L,29,4,-5
Nene,HOU,10/21/2017,HOU vs. DAL,W,10,14,6
Troy Daniels,PHX,10/21/2017,PHX @ LAC,L,10,5,-13
Malik Beasley,DEN,10/21/2017,DEN vs. SAC,W,1,0,-3
Danny Green,SAS,10/21/2017,SAS @ CHI,W,29,9,10
Amir Johnson,PHI,10/21/2017,PHI @ TOR,L,14,6,-1
Henry Ellenson,DET,10/21/2017,DET @ NYK,W,4,0,-6
James Harden,HOU,10/21/2017,HOU vs. DAL,W,31,29,31
Ish Smith,DET,10/21/2017,DET @ NYK,W,22,10,-10
LeBron James,CLE,10/21/2017,CLE vs. ORL,L,31,22,-31
Kevin Love,CLE,10/21/2017,CLE vs. ORL,L,27,19,-12
Milos Teodosic,LAC,10/21/2017,LAC vs. PHX,W,11,5,3
Matthew Dellavedova,MIL,10/21/2017,MIL vs. POR,W,16,2,-1
Justise Winslow,MIA,10/21/2017,MIA vs. IND,W,25,6,2
JaVale McGee,GSW,10/21/2017,GSW @ MEM,L,4,4,-8
Klay Thompson,GSW,10/21/2017,GSW @ MEM,L,38,14,0
Tony Snell,MIL,10/21/2017,MIL vs. POR,W,34,17,-8
Evan Turner,POR,10/21/2017,POR @ MIL,L,33,11,-2
James Ennis III,MEM,10/21/2017,MEM vs. GSW,W,25,13,13
Zaza Pachulia,GSW,10/21/2017,GSW @ MEM,L,12,0,-5
Paul George,OKC,10/21/2017,OKC @ UTA,L,38,22,-14
Tim Hardaway Jr.,NYK,10/21/2017,NYK vs. DET,L,35,14,-7
Nikola Vucevic,ORL,10/21/2017,ORL @ CLE,W,28,23,28
Brice Johnson,LAC,10/21/2017,LAC vs. PHX,W,6,6,16
Darren Collison,IND,10/21/2017,IND @ MIA,L,32,10,-4
Markelle Fultz,PHI,10/21/2017,PHI @ TOR,L,24,6,-20
Steven Adams,OKC,10/21/2017,OKC @ UTA,L,33,9,-6
Willie Cauley-Stein,SAC,10/21/2017,SAC @ DEN,L,27,2,-12
Goran Dragic,MIA,10/21/2017,MIA vs. IND,W,32,23,-1
Tyler Ulis,PHX,10/21/2017,PHX @ LAC,L,8,2,-10
Nikola Jokic,DEN,10/21/2017,DEN vs. SAC,W,30,0,21
Tristan Thompson,CLE,10/21/2017,CLE vs. ORL,L,26,4,-21
J.J. Barea,DAL,10/21/2017,DAL @ HOU,L,22,19,-16
Kyle Korver,CLE,10/21/2017,CLE vs. ORL,L,13,2,-22
Joffrey Lauvergne,SAS,10/21/2017,SAS @ CHI,W,17,5,-3
Jamal Murray,DEN,10/21/2017,DEN vs. SAC,W,20,2,7
Mike James,PHX,10/21/2017,PHX @ LAC,L,24,10,-19
Josh Huestis,OKC,10/21/2017,OKC @ UTA,L,2,3,5
Eric Bledsoe,PHX,10/21/2017,PHX @ LAC,L,24,4,-23
Justin Anderson,PHI,10/21/2017,PHI @ TOR,L,17,12,-14
Cedi Osman,CLE,10/21/2017,CLE vs. ORL,L,8,0,11
Mason Plumlee,DEN,10/21/2017,DEN vs. SAC,W,11,6,-6
Pascal Siakam,TOR,10/21/2017,TOR vs. PHI,W,8,4,4
Reggie Jackson,DET,10/21/2017,DET @ NYK,W,26,16,14
Marreese Speights,ORL,10/21/2017,ORL @ CLE,W,18,10,1
Al Jefferson,IND,10/21/2017,IND @ MIA,L,14,14,0
Gary Harris,DEN,10/21/2017,DEN vs. SAC,W,30,17,14
Serge Ibaka,TOR,10/21/2017,TOR vs. PHI,W,25,21,23
Patty Mills,SAS,10/21/2017,SAS @ CHI,W,22,2,-5
Blake Griffin,LAC,10/21/2017,LAC vs. PHX,W,28,29,15
Kristaps Porzingis,NYK,10/21/2017,NYK vs. DET,L,35,33,-5
Draymond Green,GSW,10/21/2017,GSW @ MEM,L,36,3,-13
Zhou Qi,HOU,10/21/2017,HOU vs. DAL,W,7,0,-7
Jordan Mickey,MIA,10/21/2017,MIA vs. IND,W,14,8,6
Paul Zipser,CHI,10/21/2017,CHI vs. SAS,L,26,3,-13
Anthony Tolliver,DET,10/21/2017,DET @ NYK,W,20,9,21
Jerryd Bayless,PHI,10/21/2017,PHI @ TOR,L,27,16,-25
Derrick Favors,UTA,10/21/2017,UTA vs. OKC,W,25,13,3
Tarik Black,HOU,10/21/2017,HOU vs. DAL,W,13,4,0
Norman Powell,TOR,10/21/2017,TOR vs. PHI,W,17,2,14
Dirk Nowitzki,DAL,10/21/2017,DAL @ HOU,L,18,2,-15
Alec Burks,UTA,10/21/2017,UTA vs. OKC,W,20,8,4
Wesley Johnson,LAC,10/21/2017,LAC vs. PHX,W,14,3,5
Giannis Antetokounmpo,MIL,10/21/2017,MIL vs. POR,W,39,44,0
TJ Leaf,IND,10/21/2017,IND @ MIA,L,17,5,2
Maxi Kleber,DAL,10/21/2017,DAL @ HOU,L,12,5,18
Damien Wilkins,IND,10/21/2017,IND @ MIA,L,12,0,-6
Devin Booker,PHX,10/21/2017,PHX @ LAC,L,32,13,-21
Greg Monroe,MIL,10/21/2017,MIL vs. POR,W,7,0,-3
George Hill,SAC,10/21/2017,SAC @ DEN,L,22,4,-8
Shaun Livingston,GSW,10/21/2017,GSW @ MEM,L,18,8,-7
Andre Roberson,OKC,10/21/2017,OKC @ UTA,L,14,3,-3
Jerian Grant,CHI,10/21/2017,CHI vs. SAS,L,33,13,-2
Ryan Anderson,HOU,10/21/2017,HOU vs. DAL,W,23,3,19
Dragan Bender,PHX,10/21/2017,PHX @ LAC,L,19,3,-22
Bruno Caboclo,TOR,10/21/2017,TOR vs. PHI,W,6,0,8
PJ Tucker,HOU,10/21/2017,HOU vs. DAL,W,27,3,3
Robin Lopez,CHI,10/21/2017,CHI vs. SAS,L,30,16,-3
Thon Maker,MIL,10/21/2017,MIL vs. POR,W,18,3,-9
Jakob Poeltl,TOR,10/21/2017,TOR vs. PHI,W,17,14,22
Channing Frye,CLE,10/21/2017,CLE vs. ORL,L,8,5,11
Rudy Gobert,UTA,10/21/2017,UTA vs. OKC,W,32,16,-2
Wesley Matthews,DAL,10/21/2017,DAL @ HOU,L,31,11,-31
Kyle Anderson,SAS,10/21/2017,SAS @ CHI,W,32,4,-3
Zach Randolph,SAC,10/21/2017,SAC @ DEN,L,20,11,-13
Lucas Nogueira,TOR,10/21/2017,TOR vs. PHI,W,16,10,16
Sam Dekker,LAC,10/21/2017,LAC vs. PHX,W,14,7,19
Kenneth Faried,DEN,10/21/2017,DEN vs. SAC,W,23,18,10
Jerami Grant,OKC,10/21/2017,OKC @ UTA,L,13,3,-6
Jahlil Okafor,PHI,10/21/2017,PHI @ TOR,L,22,10,-16
Marquese Chriss,PHX,10/21/2017,PHX @ LAC,L,16,7,-5
Sindarius Thornwell,LAC,10/21/2017,LAC vs. PHX,W,7,8,14
JJ Redick,PHI,10/21/2017,PHI @ TOR,L,26,6,-6
Josh Jackson,PHX,10/21/2017,PHX @ LAC,L,29,12,-22
Kyle Lowry,TOR,10/21/2017,TOR vs. PHI,W,28,17,17
Bobby Brown,HOU,10/21/2017,HOU vs. DAL,W,5,3,-9
Mario Chalmers,MEM,10/21/2017,MEM vs. GSW,W,22,10,9
Brandan Wright,MEM,10/21/2017,MEM vs. GSW,W,11,2,2
Buddy Hield,SAC,10/21/2017,SAC @ DEN,L,22,3,-10
JR Smith,CLE,10/21/2017,CLE vs. ORL,L,21,2,-33
Alec Peters,PHX,10/21/2017,PHX @ LAC,L,4,0,-11
Maurice Harkless,POR,10/21/2017,POR @ MIL,L,38,13,6
Royce O'Neale,UTA,10/21/2017,UTA vs. OKC,W,1,0,-2
